StationID,Survey,Strata,TrendStrata,AreaWeight,LOE,Score,Category
B13-8058,2013,Bay,Ports/Marinas/Bays,3.216436228,Toxicity,1,None
B13-8060,2013,Bay,Ports/Marinas/Bays,3.216436228,Benthic,2,Low
B13-8060,2013,Bay,Ports/Marinas/Bays,3.216436228,Chemistry,2,Low
B13-8060,2013,Bay,Ports/Marinas/Bays,3.216436228,SQO Integrated,1,Unimpacted
B13-8060,2013,Bay,Ports/Marinas/Bays,3.216436228,Toxicity,1,None
B13-8065,2013,Port,Ports/Marinas/Bays,0.585492636,Benthic,2,Low
B13-8065,2013,Port,Ports/Marinas/Bays,0.585492636,Chemistry,4,High
B13-8065,2013,Port,Ports/Marinas/Bays,0.585492636,SQO Integrated,2,Likely unimpacted
B13-8065,2013,Port,Ports/Marinas/Bays,0.585492636,Toxicity,1,None
B13-8068,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,2,Low
B13-8068,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,2,Low
B13-8068,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8068,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8073,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,3,Moderate
B13-8073,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,2,Low
B13-8073,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,2,Likely unimpacted
B13-8073,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,1,None
B13-8078,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,2,Low
B13-8078,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,2,Low
B13-8078,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8078,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8085,2013,Port,Ports/Marinas/Bays,0.831198858,Benthic,1,None
B13-8085,2013,Port,Ports/Marinas/Bays,0.831198858,Chemistry,2,Low
B13-8085,2013,Port,Ports/Marinas/Bays,0.831198858,SQO Integrated,1,Unimpacted
B13-8085,2013,Port,Ports/Marinas/Bays,0.831198858,Toxicity,1,None
B13-8087,2013,Port,Ports/Marinas/Bays,0.831198858,Benthic,1,None
B13-8087,2013,Port,Ports/Marinas/Bays,0.831198858,Chemistry,1,None
B13-8087,2013,Port,Ports/Marinas/Bays,0.831198858,SQO Integrated,1,Unimpacted
B13-8087,2013,Port,Ports/Marinas/Bays,0.831198858,Toxicity,1,None
B13-8093,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,1,None
B13-8093,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,2,Low
B13-8093,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8093,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8100,2013,Port,Ports/Marinas/Bays,0.585492636,Benthic,2,Low
B13-8100,2013,Port,Ports/Marinas/Bays,0.585492636,Chemistry,3,Moderate
B13-8100,2013,Port,Ports/Marinas/Bays,0.585492636,SQO Integrated,1,Unimpacted
B13-8100,2013,Port,Ports/Marinas/Bays,0.585492636,Toxicity,1,None
B13-8102,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,2,Low
B13-8102,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8102,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,3,Possibly impacted
B13-8102,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,2,Low
B13-8105,2013,Bay,Ports/Marinas/Bays,3.216436228,Benthic,2,Low
B13-8105,2013,Bay,Ports/Marinas/Bays,3.216436228,Chemistry,2,Low
B13-8105,2013,Bay,Ports/Marinas/Bays,3.216436228,SQO Integrated,1,Unimpacted
B13-8105,2013,Bay,Ports/Marinas/Bays,3.216436228,Toxicity,1,None
B13-8106,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,2,Low
B13-8106,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8106,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,3,Possibly impacted
B13-8106,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,2,Low
B13-8109,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,1,None
B13-8109,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,2,Low
B13-8109,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8109,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8111,2013,Port,Ports/Marinas/Bays,0.276641652,Benthic,2,Low
B13-8111,2013,Port,Ports/Marinas/Bays,0.276641652,Chemistry,3,Moderate
B13-8111,2013,Port,Ports/Marinas/Bays,0.276641652,SQO Integrated,1,Unimpacted
B13-8111,2013,Port,Ports/Marinas/Bays,0.276641652,Toxicity,1,None
B13-8112,2013,Port,Ports/Marinas/Bays,0.831198858,Benthic,2,Low
B13-8112,2013,Port,Ports/Marinas/Bays,0.831198858,Chemistry,2,Low
B13-8112,2013,Port,Ports/Marinas/Bays,0.831198858,SQO Integrated,1,Unimpacted
B13-8112,2013,Port,Ports/Marinas/Bays,0.831198858,Toxicity,1,None
B13-8113,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,3,Moderate
B13-8113,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8113,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,4,Likely impacted
B13-8113,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,2,Low
B13-8116,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,2,Low
B13-8116,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8116,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,1,Unimpacted
B13-8116,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,1,None
B13-8117,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,3,Moderate
B13-8117,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8117,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,4,Likely impacted
B13-8117,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,2,Low
B13-8118,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,2,Low
B13-8118,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,3,Moderate
B13-8118,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8118,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8122,2013,Bay,Ports/Marinas/Bays,2.410202613,Benthic,1,None
B13-8122,2013,Bay,Ports/Marinas/Bays,2.410202613,Chemistry,2,Low
B13-8122,2013,Bay,Ports/Marinas/Bays,2.410202613,SQO Integrated,1,Unimpacted
B13-8122,2013,Bay,Ports/Marinas/Bays,2.410202613,Toxicity,1,None
B13-8123,2013,Marina,Ports/Marinas/Bays,0.278432463,Benthic,1,None
B13-8123,2013,Marina,Ports/Marinas/Bays,0.278432463,Chemistry,2,Low
B13-8123,2013,Marina,Ports/Marinas/Bays,0.278432463,SQO Integrated,1,Unimpacted
B13-8123,2013,Marina,Ports/Marinas/Bays,0.278432463,Toxicity,1,None
B13-8124,2013,Marina,Ports/Marinas/Bays,0.278432463,Benthic,2,Low
B13-8124,2013,Marina,Ports/Marinas/Bays,0.278432463,Chemistry,2,Low
B13-8124,2013,Marina,Ports/Marinas/Bays,0.278432463,SQO Integrated,1,Unimpacted
B13-8124,2013,Marina,Ports/Marinas/Bays,0.278432463,Toxicity,1,None
B13-8127,2013,Marina,Ports/Marinas/Bays,0.251141567,Benthic,3,Moderate
B13-8127,2013,Marina,Ports/Marinas/Bays,0.251141567,Chemistry,3,Moderate
B13-8127,2013,Marina,Ports/Marinas/Bays,0.251141567,SQO Integrated,4,Likely impacted
B13-8127,2013,Marina,Ports/Marinas/Bays,0.251141567,Toxicity,2,Low
B13-8128,2013,Marina,Ports/Marinas/Bays,0.278432463,Benthic,3,Moderate
B13-8128,2013,Marina,Ports/Marinas/Bays,0.278432463,Chemistry,3,Moderate
B13-8128,2013,Marina,Ports/Marinas/Bays,0.278432463,SQO Integrated,3,Possibly impacted
B13-8128,2013,Marina,Ports/Marinas/Bays,0.278432463,Toxicity,1,None
B13-8129,2013,Estuaries,Estuaries,0.16147762,Benthic,3,Moderate
B13-8129,2013,Estuaries,Estuaries,0.16147762,Chemistry,2,Low
B13-8129,2013,Estuaries,Estuaries,0.16147762,SQO Integrated,2,Likely unimpacted
B13-8129,2013,Estuaries,Estuaries,0.16147762,Toxicity,1,None
B13-8134,2013,Estuaries,Estuaries,0.16147762,Benthic,2,Low
B13-8134,2013,Estuaries,Estuaries,0.16147762,Chemistry,1,None
B13-8134,2013,Estuaries,Estuaries,0.16147762,SQO Integrated,1,Unimpacted
B13-8134,2013,Estuaries,Estuaries,0.16147762,Toxicity,1,None
B13-8136,2013,Estuaries,Estuaries,0.16147762,Benthic,3,Moderate
B13-8136,2013,Estuaries,Estuaries,0.16147762,Chemistry,3,Moderate
B13-8136,2013,Estuaries,Estuaries,0.16147762,SQO Integrated,3,Possibly impacted
B13-8136,2013,Estuaries,Estuaries,0.16147762,Toxicity,1,None
B13-8145,2013,Marina,Ports/Marinas/Bays,0.245631361,Benthic,2,Low
B13-8145,2013,Marina,Ports/Marinas/Bays,0.245631361,Chemistry,2,Low
B13-8145,2013,Marina,Ports/Marinas/Bays,0.245631361,SQO Integrated,1,Unimpacted
B13-8145,2013,Marina,Ports/Marinas/Bays,0.245631361,Toxicity,1,None
B13-8146,2013,Marina,Ports/Marinas/Bays,0.154849287,Benthic,1,None
B13-8146,2013,Marina,Ports/Marinas/Bays,0.154849287,Chemistry,3,Moderate
B13-8146,2013,Marina,Ports/Marinas/Bays,0.154849287,SQO Integrated,1,Unimpacted
B13-8146,2013,Marina,Ports/Marinas/Bays,0.154849287,Toxicity,1,None
B13-8151,2013,Marina,Ports/Marinas/Bays,0.154849287,Benthic,2,Low
B13-8151,2013,Marina,Ports/Marinas/Bays,0.154849287,Chemistry,3,Moderate
B13-8151,2013,Marina,Ports/Marinas/Bays,0.154849287,SQO Integrated,1,Unimpacted
B13-8151,2013,Marina,Ports/Marinas/Bays,0.154849287,Toxicity,1,None
B13-8152,2013,Bay,Ports/Marinas/Bays,0.573195602,Benthic,2,Low
B13-8152,2013,Bay,Ports/Marinas/Bays,0.573195602,Chemistry,1,None
B13-8152,2013,Bay,Ports/Marinas/Bays,0.573195602,SQO Integrated,1,Unimpacted
B13-8152,2013,Bay,Ports/Marinas/Bays,0.573195602,Toxicity,1,None
B13-8156,2013,Marina,Ports/Marinas/Bays,0.423387172,Benthic,2,Low
B13-8156,2013,Marina,Ports/Marinas/Bays,0.423387172,Chemistry,2,Low
B13-8156,2013,Marina,Ports/Marinas/Bays,0.423387172,SQO Integrated,1,Unimpacted
B13-8156,2013,Marina,Ports/Marinas/Bays,0.423387172,Toxicity,1,None
B13-8157,2013,Bay,Ports/Marinas/Bays,3.24468756,Benthic,2,Low
B13-8157,2013,Bay,Ports/Marinas/Bays,3.24468756,Chemistry,2,Low
B13-8157,2013,Bay,Ports/Marinas/Bays,3.24468756,SQO Integrated,1,Unimpacted
B13-8157,2013,Bay,Ports/Marinas/Bays,3.24468756,Toxicity,1,None
B13-8159,2013,Bay,Ports/Marinas/Bays,3.24468756,Benthic,3,Moderate
B13-8159,2013,Bay,Ports/Marinas/Bays,3.24468756,Chemistry,2,Low
B13-8159,2013,Bay,Ports/Marinas/Bays,3.24468756,SQO Integrated,2,Likely unimpacted
B13-8159,2013,Bay,Ports/Marinas/Bays,3.24468756,Toxicity,1,None
B13-8169,2013,Estuaries,Estuaries,0.047283256,Benthic,4,High
B13-8169,2013,Estuaries,Estuaries,0.047283256,Chemistry,2,Low
B13-8169,2013,Estuaries,Estuaries,0.047283256,SQO Integrated,2,Likely unimpacted
B13-8169,2013,Estuaries,Estuaries,0.047283256,Toxicity,1,None
B13-8176,2013,Estuaries,Estuaries,0.047283256,Benthic,3,Moderate
B13-8176,2013,Estuaries,Estuaries,0.047283256,Chemistry,1,None
B13-8176,2013,Estuaries,Estuaries,0.047283256,SQO Integrated,2,Likely unimpacted
B13-8176,2013,Estuaries,Estuaries,0.047283256,Toxicity,1,None
B13-8179,2013,Estuaries,Estuaries,0.114198262,Benthic,4,High
B13-8179,2013,Estuaries,Estuaries,0.114198262,Chemistry,2,Low
B13-8179,2013,Estuaries,Estuaries,0.114198262,SQO Integrated,3,Possibly impacted
B13-8179,2013,Estuaries,Estuaries,0.114198262,Toxicity,2,Low
B13-8180,2013,Estuaries,Estuaries,0.114198262,Benthic,2,Low
B13-8180,2013,Estuaries,Estuaries,0.114198262,Chemistry,1,None
B13-8180,2013,Estuaries,Estuaries,0.114198262,SQO Integrated,1,Unimpacted
B13-8180,2013,Estuaries,Estuaries,0.114198262,Toxicity,1,None
B13-8187,2013,Estuaries,Estuaries,0.114198262,Benthic,2,Low
B13-8187,2013,Estuaries,Estuaries,0.114198262,Chemistry,1,None
B13-8187,2013,Estuaries,Estuaries,0.114198262,SQO Integrated,1,Unimpacted
B13-8187,2013,Estuaries,Estuaries,0.114198262,Toxicity,1,None
B13-8188,2013,Estuaries,Estuaries,0.034767633,Benthic,4,High
B13-8188,2013,Estuaries,Estuaries,0.034767633,Chemistry,1,None
B13-8188,2013,Estuaries,Estuaries,0.034767633,SQO Integrated,2,Likely unimpacted
B13-8188,2013,Estuaries,Estuaries,0.034767633,Toxicity,1,None
B13-8189,2013,Estuaries,Estuaries,0.034767633,Benthic,3,Moderate
B13-8189,2013,Estuaries,Estuaries,0.034767633,Chemistry,1,None
B13-8189,2013,Estuaries,Estuaries,0.034767633,SQO Integrated,2,Likely unimpacted
B13-8189,2013,Estuaries,Estuaries,0.034767633,Toxicity,1,None
B13-8200,2013,Estuaries,Estuaries,0.308850898,Benthic,2,Low
B13-8200,2013,Estuaries,Estuaries,0.308850898,Chemistry,2,Low
B13-8200,2013,Estuaries,Estuaries,0.308850898,SQO Integrated,2,Likely unimpacted
B13-8200,2013,Estuaries,Estuaries,0.308850898,Toxicity,2,Low
B13-8202,2013,Estuaries,Estuaries,0.308850898,Benthic,3,Moderate
B13-8202,2013,Estuaries,Estuaries,0.308850898,Chemistry,2,Low
B13-8202,2013,Estuaries,Estuaries,0.308850898,SQO Integrated,3,Possibly impacted
B13-8202,2013,Estuaries,Estuaries,0.308850898,Toxicity,2,Low
B13-8205,2013,Estuaries,Estuaries,0.308850898,Benthic,3,Moderate
B13-8205,2013,Estuaries,Estuaries,0.308850898,Chemistry,2,Low
B13-8205,2013,Estuaries,Estuaries,0.308850898,SQO Integrated,2,Likely unimpacted
B13-8205,2013,Estuaries,Estuaries,0.308850898,Toxicity,1,None
B13-8218,2013,Estuaries,Estuaries,0.352791095,Benthic,3,Moderate
B13-8218,2013,Estuaries,Estuaries,0.352791095,Chemistry,2,Low
B13-8218,2013,Estuaries,Estuaries,0.352791095,SQO Integrated,2,Likely unimpacted
B13-8218,2013,Estuaries,Estuaries,0.352791095,Toxicity,1,None
B13-8219,2013,Estuaries,Estuaries,0.352791095,Benthic,3,Moderate
B13-8219,2013,Estuaries,Estuaries,0.352791095,Chemistry,1,None
B13-8219,2013,Estuaries,Estuaries,0.352791095,SQO Integrated,2,Likely unimpacted
B13-8219,2013,Estuaries,Estuaries,0.352791095,Toxicity,1,None
B13-8222,2013,Estuaries,Estuaries,0.352791095,Benthic,3,Moderate
B13-8222,2013,Estuaries,Estuaries,0.352791095,Chemistry,2,Low
B13-8222,2013,Estuaries,Estuaries,0.352791095,SQO Integrated,3,Possibly impacted
B13-8222,2013,Estuaries,Estuaries,0.352791095,Toxicity,2,Low
B13-8248,2013,Estuaries,Estuaries,0.074620202,Benthic,4,High
B13-8248,2013,Estuaries,Estuaries,0.074620202,Chemistry,1,None
B13-8248,2013,Estuaries,Estuaries,0.074620202,SQO Integrated,2,Likely unimpacted
B13-8248,2013,Estuaries,Estuaries,0.074620202,Toxicity,1,None
B13-8250,2013,Estuaries,Estuaries,0.074620202,Benthic,4,High
B13-8250,2013,Estuaries,Estuaries,0.074620202,Chemistry,1,None
B13-8250,2013,Estuaries,Estuaries,0.074620202,SQO Integrated,2,Likely unimpacted
B13-8250,2013,Estuaries,Estuaries,0.074620202,Toxicity,1,None
B13-8253,2013,Estuaries,Estuaries,0.074620202,Benthic,2,Low
B13-8253,2013,Estuaries,Estuaries,0.074620202,Chemistry,1,None
B13-8253,2013,Estuaries,Estuaries,0.074620202,SQO Integrated,1,Unimpacted
B13-8253,2013,Estuaries,Estuaries,0.074620202,Toxicity,1,None
B13-8269,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,3,Moderate
B13-8269,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,2,Low
B13-8269,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,2,Likely unimpacted
B13-8269,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,1,None
B13-8273,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,2,Low
B13-8273,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,2,Low
B13-8273,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,1,Unimpacted
B13-8273,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,1,None
B13-8274,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,2,Low
B13-8274,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,2,Low
B13-8274,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,1,Unimpacted
B13-8274,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,1,None
B13-8275,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,4,High
B13-8275,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,3,Moderate
B13-8275,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,4,Likely impacted
B13-8275,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,3,Moderate
B13-8279,2013,Estuaries,Estuaries,0.637015357,Benthic,2,Low
B13-8279,2013,Estuaries,Estuaries,0.637015357,Chemistry,2,Low
B13-8279,2013,Estuaries,Estuaries,0.637015357,SQO Integrated,1,Unimpacted
B13-8279,2013,Estuaries,Estuaries,0.637015357,Toxicity,1,None
B13-8280,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,3,Moderate
B13-8280,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,2,Low
B13-8280,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,2,Likely unimpacted
B13-8280,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,1,None
B13-8286,2013,Estuaries,Estuaries,0.327591474,Benthic,2,Low
B13-8286,2013,Estuaries,Estuaries,0.327591474,Chemistry,2,Low
B13-8286,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,2,Likely unimpacted
B13-8286,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8287,2013,Estuaries,Estuaries,0.327591474,Benthic,2,Low
B13-8287,2013,Estuaries,Estuaries,0.327591474,Chemistry,2,Low
B13-8287,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,2,Likely unimpacted
B13-8287,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8290,2013,Estuaries,Estuaries,0.327591474,Benthic,4,High
B13-8290,2013,Estuaries,Estuaries,0.327591474,Chemistry,3,Moderate
B13-8290,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,4,Likely impacted
B13-8290,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8291,2013,Estuaries,Estuaries,0.327591474,Benthic,4,High
B13-8291,2013,Estuaries,Estuaries,0.327591474,Chemistry,3,Moderate
B13-8291,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,4,Likely impacted
B13-8291,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8292,2013,Estuaries,Estuaries,0.327591474,Benthic,3,Moderate
B13-8292,2013,Estuaries,Estuaries,0.327591474,Chemistry,2,Low
B13-8292,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,3,Possibly impacted
B13-8292,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8295,2013,Estuaries,Estuaries,0.327591474,Benthic,1,None
B13-8295,2013,Estuaries,Estuaries,0.327591474,Chemistry,1,None
B13-8295,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,1,Unimpacted
B13-8295,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8298,2013,Estuaries,Estuaries,0.327591474,Benthic,2,Low
B13-8298,2013,Estuaries,Estuaries,0.327591474,Chemistry,1,None
B13-8298,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,1,Unimpacted
B13-8298,2013,Estuaries,Estuaries,0.327591474,Toxicity,1,None
B13-8301,2013,Estuaries,Estuaries,0.327591474,Benthic,2,Low
B13-8301,2013,Estuaries,Estuaries,0.327591474,Chemistry,1,None
B13-8301,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,1,Unimpacted
B13-8301,2013,Estuaries,Estuaries,0.327591474,Toxicity,1,None
B13-8302,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8302,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8302,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,2,Likely unimpacted
B13-8302,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,2,Low
B13-8304,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8304,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8304,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,1,Unimpacted
B13-8304,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,1,None
B13-8306,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,1,None
B13-8306,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8306,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,1,Unimpacted
B13-8306,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,2,Low
B13-8308,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8308,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8308,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,2,Likely unimpacted
B13-8308,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,2,Low
B13-8310,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8310,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8310,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,1,Unimpacted
B13-8310,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,1,None
B13-8315,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8315,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,3,Moderate
B13-8315,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,3,Possibly impacted
B13-8315,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,3,Moderate
B13-8316,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8316,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8316,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,1,Unimpacted
B13-8316,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,1,None
B13-8318,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8318,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8318,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,1,Unimpacted
B13-8318,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,1,None
B13-8319,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8319,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8319,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,1,Unimpacted
B13-8319,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,1,None
B13-8321,2013,Marina,Ports/Marinas/Bays,0.637015357,Benthic,2,Low
B13-8321,2013,Marina,Ports/Marinas/Bays,0.637015357,Chemistry,3,Moderate
B13-8321,2013,Marina,Ports/Marinas/Bays,0.637015357,SQO Integrated,3,Possibly impacted
B13-8321,2013,Marina,Ports/Marinas/Bays,0.637015357,Toxicity,2,Low
B13-8322,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,2,Low
B13-8322,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8322,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,2,Likely unimpacted
B13-8322,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,2,Low
B13-8325,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,3,Moderate
B13-8325,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,3,Moderate
B13-8325,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,3,Possibly impacted
B13-8325,2013,Bay,Ports/Marinas/Bays,2.003123859,Toxicity,1,None
B13-8326,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8326,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8326,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,1,Unimpacted
B13-8326,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,1,None
B13-8328,2013,Estuaries,Estuaries,0.327591474,Benthic,1,None
B13-8328,2013,Estuaries,Estuaries,0.327591474,Chemistry,2,Low
B13-8328,2013,Estuaries,Estuaries,0.327591474,SQO Integrated,1,Unimpacted
B13-8328,2013,Estuaries,Estuaries,0.327591474,Toxicity,2,Low
B13-8333,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8333,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8333,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,1,Unimpacted
B13-8333,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,1,None
B13-8338,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,2,Low
B13-8338,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8338,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,1,Unimpacted
B13-8338,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,1,None
B13-8340,2013,Port,Ports/Marinas/Bays,0.955197021,Benthic,3,Moderate
B13-8340,2013,Port,Ports/Marinas/Bays,0.955197021,Chemistry,2,Low
B13-8340,2013,Port,Ports/Marinas/Bays,0.955197021,SQO Integrated,3,Possibly impacted
B13-8340,2013,Port,Ports/Marinas/Bays,0.955197021,Toxicity,2,Low
B13-8346,2013,Bay,Ports/Marinas/Bays,2.003123859,Benthic,1,None
B13-8346,2013,Bay,Ports/Marinas/Bays,2.003123859,Chemistry,2,Low
B13-8346,2013,Bay,Ports/Marinas/Bays,2.003123859,SQO Integrated,1,Unimpacted
